,Company,WebSite,Price,Rating,Cluster_Id
5254,22,1,9.96,4.9,1
5255,72,1,69.95,4.7,3
5256,96,1,23.95,4.8,1
5257,145,1,39.91,4.8,3
5258,198,1,9.62,4.7,1
5259,110,1,11.04,4.7,1
5260,183,1,11.64,4.7,1
5261,33,1,8.14,4.7,1
5262,16,1,24.0,4.8,1
5263,37,1,17.57,4.9,1
5264,97,1,5.75,4.6,1
5265,33,1,6.1,4.7,1
5266,48,1,58.12,4.8,3
5267,18,1,33.0,4.9,3
5268,108,1,11.59,4.8,1
5269,145,1,33.6,4.6,3
5270,22,1,17.56,4.7,1
5271,159,1,11.99,4.9,1
5272,61,1,50.39,4.7,3
5273,77,1,34.99,4.6,3
5274,37,1,65.97,4.8,3
5275,17,1,33.92,4.8,3
5276,61,1,16.79,4.7,1
5277,118,1,22.74,4.8,1
5278,145,1,42.19,4.5,3
5279,162,1,9.66,4.7,1
5280,148,1,19.53,4.7,1
5281,141,1,22.97,4.8,1
5282,122,1,18.66,4.9,1
5283,61,1,25.89,4.6,1
5284,0,1,5.59,4.6,1
5285,61,1,22.39,4.9,1
5286,22,1,13.96,4.8,1
5287,68,1,8.93,4.7,1
5288,106,1,14.62,4.7,1
5289,61,1,26.59,4.9,1
5290,109,1,24.47,4.6,1
5291,156,1,20.46,4.7,1
5292,155,1,11.99,4.8,1
5293,26,1,35.99,4.8,3
5294,14,1,23.4,4.6,1
5295,141,1,11.99,4.7,1
5296,85,1,18.0,4.6,1
5297,176,1,16.99,4.7,1
5298,154,1,26.26,4.6,1
5299,160,1,19.97,4.7,1
5300,122,1,29.71,4.9,1
5301,109,1,13.97,4.9,1
5302,14,1,15.16,4.9,1
5303,115,1,9.45,5.0,1
5304,122,1,24.61,4.8,1
5305,0,1,2.4,4.8,1
5306,157,1,7.0,4.7,1
5307,162,1,6.82,4.9,1
5308,159,1,19.19,4.9,1
5309,30,1,21.14,4.5,1
5310,61,1,15.39,4.8,1
5311,68,1,7.65,4.7,1
5312,141,1,14.99,4.6,1
5313,156,1,22.4,4.8,1
5314,36,1,45.01,4.7,3
5315,122,1,44.16,4.8,3
5316,109,1,3.7,4.8,1
5317,162,1,9.66,4.8,1
5318,14,1,27.16,4.7,1
5319,145,1,63.3,4.7,3
5320,118,1,7.82,4.9,1
5321,115,1,9.11,4.8,1
5322,167,1,8.99,4.8,1
5323,14,1,24.76,4.6,1
5324,22,1,7.96,4.9,1
5325,141,1,9.99,4.7,1
5326,88,1,20.99,4.5,1
5327,183,1,11.64,4.8,1
5328,17,1,20.83,4.9,1
5329,100,1,13.49,4.8,1
5330,155,1,20.49,4.8,1
5331,156,1,8.49,4.8,1
5332,55,1,14.99,4.5,1
5333,106,1,12.16,4.6,1
5334,16,1,9.0,4.8,1
5335,79,1,12.99,4.7,1
5336,176,1,16.99,4.7,1
5337,37,1,32.97,4.7,3
5338,158,1,8.96,4.7,1
5339,106,1,18.08,4.7,1
5340,0,1,5.36,4.7,1
5341,87,1,33.99,4.8,3
5342,156,1,7.56,4.9,1
5343,154,1,17.25,4.7,1
5344,112,1,7.89,4.6,1
5345,0,1,8.82,4.8,1
5346,109,1,9.77,4.7,1
5347,112,1,10.31,4.9,1
5348,83,1,15.11,4.8,1
5349,176,1,16.99,4.7,1
5350,37,1,32.97,4.7,3
5351,158,1,8.96,4.7,1
5352,106,1,18.08,4.7,1
5353,0,1,5.36,4.7,1
5354,87,1,33.99,4.8,3
5355,156,1,7.56,4.9,1
5356,154,1,17.25,4.7,1
5357,112,1,7.89,4.6,1
5358,0,1,8.82,4.8,1
5359,109,1,9.77,4.7,1
5360,112,1,10.31,4.9,1
5361,83,1,15.11,4.8,1
5362,37,1,21.97,4.9,1
5363,109,1,7.33,4.9,1
5364,8,1,13.29,4.7,1
5365,0,1,4.35,4.8,1
5366,195,1,52.79,4.9,3
5367,96,1,21.95,4.8,1
5368,36,1,46.71,4.4,3
5369,34,1,12.29,4.9,1
5370,122,1,8.46,4.8,1
5371,22,1,7.96,4.8,1
5372,198,1,8.34,4.5,1
5373,34,1,5.59,4.8,1
5374,144,1,8.93,4.5,1
5375,16,1,9.0,4.8,1
5376,37,1,10.97,4.9,1
5377,37,1,16.47,4.7,1
5378,30,1,19.19,4.5,1
5379,121,1,19.01,4.8,1
5380,155,1,22.49,4.8,1
5381,78,1,36.9,4.7,3
5382,116,1,6.81,4.7,1
5383,100,1,8.16,4.8,1
5384,147,1,16.5,4.8,1
5385,118,1,13.26,4.8,1
5386,22,1,17.56,4.7,1
5387,106,1,20.81,4.5,1
5388,22,1,17.56,4.8,1
5389,151,1,10.26,4.8,1
5390,155,1,20.49,4.7,1
5391,30,1,20.09,4.8,1
5392,8,1,10.63,4.7,1
5393,8,1,11.47,4.7,1
5394,106,1,15.82,4.7,1
5395,83,1,16.76,4.8,1
5396,109,1,39.17,4.6,3
5397,85,1,51.0,4.7,3
5398,155,1,19.99,4.8,1
5399,107,1,7.45,4.8,1
5400,106,1,4.26,4.8,1
5401,195,1,23.99,4.9,1
5402,0,1,2.14,4.8,1
5403,22,1,10.76,4.7,1
5404,83,1,6.55,4.8,1
5405,150,1,54.96,4.4,3
5406,14,1,46.0,4.6,3
5407,114,1,22.49,4.5,1
5408,181,1,11.69,4.9,1
5409,8,1,13.29,4.9,1
5410,16,1,15.0,4.7,1
5411,100,1,8.49,4.8,1
5412,37,1,32.97,4.8,3
5413,32,1,15.15,4.8,1
5414,118,1,12.07,4.9,1
5415,61,1,13.99,4.9,1
5416,200,1,13.99,4.8,1
5417,0,1,4.01,4.7,1
5418,44,1,21.04,4.6,1
5419,155,1,38.99,4.7,3
5420,83,1,10.04,4.8,1
5421,78,1,10.19,4.9,1
5422,198,1,9.36,4.8,1
5423,118,1,18.66,4.8,1
5424,184,1,7.0,4.5,1
5425,22,1,8.76,4.8,1
5426,0,1,6.21,4.7,1
5427,52,1,24.99,4.6,1
5428,156,1,10.42,4.8,1
5429,78,1,21.3,4.7,1
5430,72,1,49.95,4.6,3
5431,106,1,7.69,4.9,1
5432,106,1,5.49,4.8,1
5433,54,1,13.59,4.8,1
5434,61,1,19.59,4.8,1
5435,109,1,4.46,4.9,1
5436,61,1,11.19,4.9,1
5437,101,1,17.99,4.7,1
5438,37,1,18.67,4.9,1
5439,112,1,7.0,4.8,1
5440,145,1,42.2,4.6,3
5441,121,1,40.29,4.7,3
5442,158,1,35.32,4.5,3
5443,83,1,16.76,4.9,1
5444,16,1,7.2,4.9,1
5445,152,1,22.95,4.9,1
5446,138,1,16.0,4.9,1
5447,0,1,2.67,4.7,1
5448,97,1,4.65,4.8,1
5449,100,1,8.16,4.8,1
5450,106,1,9.13,4.7,1
5451,68,1,9.78,4.8,1
5452,138,1,10.0,4.8,1
5453,17,1,23.8,4.9,1
5454,141,1,27.99,4.6,1
5455,22,1,13.96,4.8,1
5456,183,1,12.95,4.6,1
5457,49,1,34.99,4.7,3
5458,17,1,14.62,4.8,1
5459,104,1,29.95,4.9,3
5460,155,1,14.99,4.7,1
5461,16,1,13.0,4.8,1
5462,84,1,30.0,4.7,3
5463,109,1,11.87,4.6,1
5464,156,1,17.76,4.8,1
5465,106,1,9.13,4.7,1
5466,68,1,9.78,4.8,1
5467,138,1,10.0,4.8,1
5468,17,1,23.8,4.9,1
5469,141,1,27.99,4.6,1
5470,22,1,13.96,4.8,1
5471,183,1,12.95,4.6,1
5472,49,1,34.99,4.7,3
5473,17,1,14.62,4.8,1
5474,104,1,29.95,4.9,3
5475,155,1,14.99,4.7,1
5476,16,1,13.0,4.8,1
5477,84,1,30.0,4.7,3
5478,109,1,11.87,4.6,1
5479,156,1,17.76,4.8,1
5480,60,1,29.62,4.6,3
5481,17,1,16.07,4.8,1
5482,14,1,10.0,4.9,1
5483,61,1,39.19,4.5,3
5484,22,1,18.36,4.8,1
5485,88,1,17.99,4.8,1
5486,61,1,26.59,4.8,1
5487,81,1,9.92,4.8,1
5488,118,1,9.69,4.8,1
5489,61,1,47.59,4.6,3
5490,60,1,29.62,4.6,3
5491,17,1,16.07,4.8,1
5492,14,1,10.0,4.9,1
5493,61,1,39.19,4.5,3
5494,22,1,18.36,4.8,1
5495,88,1,17.99,4.8,1
5496,61,1,26.59,4.8,1
5497,81,1,9.92,4.8,1
5498,118,1,9.69,4.8,1
5499,61,1,47.59,4.6,3
5500,26,1,37.99,4.8,3
5501,109,1,34.97,4.8,3
5502,86,1,8.99,4.9,1
5503,145,1,25.32,4.8,1
5504,71,1,18.59,4.8,1
5505,17,1,23.8,4.9,1
5506,158,1,9.79,4.7,1
5507,155,1,14.99,4.7,1
5508,118,1,9.48,4.9,1
5509,30,1,14.68,4.5,1
5510,107,1,9.33,4.6,1
5511,36,1,76.46,4.5,3
5512,36,1,48.41,4.3,3
5513,43,1,43.16,4.6,3
5514,26,1,39.99,4.8,3
5515,30,1,14.24,4.8,1
5516,26,1,37.99,4.8,3
5517,109,1,34.97,4.8,3
5518,86,1,8.99,4.9,1
5519,145,1,25.32,4.8,1
5520,71,1,18.59,4.8,1
5521,17,1,23.8,4.9,1
5522,158,1,9.79,4.7,1
5523,155,1,14.99,4.7,1
5524,118,1,9.48,4.9,1
5525,30,1,14.68,4.5,1
5526,107,1,9.33,4.6,1
5527,36,1,76.46,4.5,3
5528,36,1,48.41,4.3,3
5529,43,1,43.16,4.6,3
5530,26,1,39.99,4.8,3
5531,30,1,14.24,4.8,1
5532,36,1,45.01,4.4,3
5533,16,1,7.0,4.9,1
5534,141,1,19.99,4.5,1
5535,184,1,8.0,4.7,1
5536,122,1,14.87,4.8,1
5537,37,1,16.47,4.7,1
5538,84,1,9.0,4.8,1
5539,61,1,13.29,4.7,1
5540,61,1,19.59,4.8,1
5541,37,1,43.99,4.7,3
5542,37,1,10.97,4.9,1
5543,118,1,9.73,4.9,1
5544,68,1,7.65,4.7,1
5545,0,1,7.11,4.8,1
5546,36,1,46.71,4.4,3
5547,106,1,10.94,4.7,1
5548,128,1,40.49,4.8,3
5549,156,1,11.19,4.7,1
5550,106,1,10.34,4.9,1
5551,0,1,4.07,4.7,1
5552,36,1,45.01,4.3,3
5553,112,1,5.26,4.8,1
5554,106,1,4.37,4.9,1
5555,22,1,19.16,4.7,1
5556,100,1,6.98,4.8,1
5557,0,1,13.37,4.7,1
5558,109,1,11.17,4.9,1
5559,48,1,44.62,4.9,3
5560,122,1,10.58,4.8,1
5561,106,1,11.19,4.9,1
5562,36,1,45.01,4.6,3
5563,106,1,26.3,4.0,1
5564,36,1,45.01,4.5,3
5565,97,1,4.08,4.7,1
5566,14,1,14.0,4.8,1
5567,34,1,14.28,4.7,1
5568,16,1,13.0,4.9,1
5569,0,1,6.22,4.7,1
5570,109,1,10.47,4.9,1
5571,68,1,7.65,4.8,1
5572,13,1,39.95,4.7,3
5573,36,1,76.46,4.4,3
5574,156,1,28.19,4.7,1
5575,166,1,17.07,4.8,1
5576,106,1,14.6,4.4,1
5577,16,1,9.0,4.8,1
5578,37,1,19.79,4.7,1
5579,106,1,7.44,4.9,1
5580,133,1,38.77,4.9,3
5581,138,1,15.0,4.8,1
5582,94,1,45.16,4.6,3
5583,121,1,23.28,4.7,1
5584,30,1,22.79,4.8,1
5585,121,1,23.28,4.7,1
5586,184,1,8.0,4.8,1
5587,155,1,28.99,4.7,1
5588,141,1,74.99,4.6,3
5589,155,1,11.49,4.8,1
5590,106,1,6.07,4.8,1
5591,158,1,37.28,4.7,3
5592,156,1,18.92,4.7,1
5593,69,1,9.0,4.7,1
5594,36,1,45.01,4.4,3
5595,61,1,23.79,4.7,1
5596,155,1,35.99,4.7,3
5597,155,1,9.49,4.7,1
5598,116,1,13.94,4.9,1
5599,112,1,14.42,4.6,1
5600,175,1,28.0,4.9,1
5601,106,1,4.86,4.8,1
5602,37,1,27.47,4.8,1
5603,31,1,30.75,4.8,3
5604,177,1,4.88,4.6,1
5605,106,1,6.32,4.9,1
5606,194,1,8.2,4.7,1
5607,14,1,27.96,4.7,1
5608,14,1,17.8,4.9,1
5609,36,1,76.46,4.4,3
5610,156,1,12.74,4.9,1
5611,156,1,11.19,4.8,1
5612,155,1,31.99,4.7,3
5613,34,1,38.09,4.7,3
5614,106,1,14.89,4.8,1
5615,16,1,10.8,4.9,1
5616,16,1,10.0,4.8,1
5617,30,1,16.64,4.7,1
5618,14,1,14.0,4.8,1
5619,34,1,7.95,4.7,1
5620,14,1,7.4,4.9,1
5621,175,1,15.0,4.9,1
5622,95,1,14.9,4.6,1
5623,12,1,27.71,4.8,1
5624,16,1,15.0,4.8,1
5625,158,1,8.79,4.7,1
5626,98,1,13.99,4.7,1
5627,122,1,22.91,4.9,1
5628,109,1,11.17,4.8,1
5629,156,1,11.42,4.9,1
5630,156,1,22.4,4.8,1
5631,30,1,17.84,4.9,1
5632,116,1,6.81,4.7,1
5633,17,1,25.42,4.9,1
5634,109,1,10.47,4.8,1
5635,85,1,18.0,4.5,1
5636,16,1,5.4,4.9,1
5637,36,1,45.01,4.5,3
5638,36,1,45.01,4.6,3
5639,138,1,15.0,4.8,1
5640,187,1,53.0,4.4,3
5641,34,1,14.28,4.7,1
5642,93,1,19.79,4.7,1
5643,156,1,11.42,4.8,1
5644,0,1,8.91,4.6,1
5645,106,1,5.47,4.9,1
5646,89,1,32.94,4.5,3
5647,81,1,19.8,4.8,1
5648,85,1,15.75,4.5,1
5649,14,1,8.2,4.9,1
5650,39,1,13.49,4.7,1
5651,0,1,3.57,4.8,1
5652,85,1,22.5,4.8,1
5653,22,1,15.96,4.9,1
5654,16,1,15.0,4.7,1
5655,61,1,13.29,4.7,1
5656,106,1,12.16,4.8,1
5657,106,1,43.85,4.6,3
5658,156,1,13.13,4.9,1
5659,155,1,20.99,4.8,1
5660,116,1,22.26,4.6,1
5661,106,1,26.3,4.3,1
5662,106,1,8.22,4.6,1
5663,30,1,13.79,4.7,1
5664,84,1,17.0,4.6,1
5665,5,1,25.21,4.5,1
5666,156,1,15.44,4.8,1
5667,69,1,9.0,4.6,1
5668,156,1,6.02,4.8,1
5669,156,1,8.1,4.8,1
5670,14,1,19.4,4.6,1
5671,5,1,60.68,4.6,3
5672,5,1,42.72,4.6,3
5673,93,1,13.19,4.5,1
5674,0,1,3.2,4.8,1
5675,0,1,3.4,4.7,1
5676,16,1,17.0,4.7,1
5677,132,1,31.88,4.7,3
5678,61,1,28.69,4.8,1
5679,0,1,3.21,4.8,1
5680,182,1,11.49,4.7,1
5681,128,1,20.99,4.9,1
5682,141,1,39.99,4.6,3
5683,119,1,17.78,4.5,1
5684,61,1,35.69,4.4,3
5685,112,1,14.19,4.8,1
5686,156,1,19.69,4.8,1
5687,61,1,13.29,4.7,1
5688,116,1,12.93,4.8,1
5689,106,1,24.36,4.8,1
5690,16,1,28.0,4.7,1
5691,16,1,35.0,4.7,3
5692,34,1,5.78,4.9,1
5693,118,1,22.06,4.8,1
5694,106,1,9.13,4.7,1
5695,61,1,17.49,4.6,1
5696,156,1,8.49,4.8,1
5697,14,1,18.8,4.9,1
5698,156,1,28.19,4.8,1
5699,13,1,31.95,4.8,3
5700,118,1,13.56,4.7,1
5701,128,1,19.49,4.8,1
5702,106,1,21.91,4.7,1
5703,34,1,9.83,4.9,1
5704,34,1,5.78,4.9,1
5705,156,1,10.42,4.8,1
5706,17,1,29.73,4.9,3
5707,106,1,15.83,4.7,1
5708,106,1,7.29,4.9,1
5709,163,1,15.99,4.5,1
5710,109,1,16.77,4.7,1
5711,25,1,11.97,4.8,1
5712,156,1,11.19,4.9,1
5713,16,1,13.0,4.8,1
5714,106,1,13.15,4.7,1
5715,109,1,22.62,4.6,1
5716,17,1,46.75,4.9,3
5717,30,1,26.24,4.8,1
5718,163,1,12.99,4.5,1
5719,61,1,48.29,4.5,3
5720,85,1,7.5,4.9,1
5721,156,1,11.42,4.9,1
5722,85,1,9.0,4.8,1
5723,119,1,21.65,4.5,1
5724,69,1,9.0,4.4,1
5725,84,1,12.0,4.8,1
5726,61,1,19.59,4.8,1
5727,85,1,18.0,4.7,1
5728,16,1,5.85,4.7,1
5729,151,1,8.84,4.8,1
5730,81,1,55.0,4.7,3
5731,97,1,5.42,4.5,1
5732,175,1,52.0,4.8,3
5733,17,1,12.67,4.9,1
5734,156,1,13.74,4.8,1
5735,156,1,22.4,4.7,1
5736,184,1,8.0,4.8,1
5737,34,1,5.15,4.7,1
5738,156,1,6.17,4.8,1
5739,85,1,21.0,4.8,1
5740,88,1,16.49,4.7,1
5741,14,1,23.0,4.9,1
5742,109,1,9.77,4.8,1
5743,34,1,34.44,4.6,3
5744,116,1,4.43,4.7,1
5745,34,1,22.95,4.6,1
5746,106,1,18.26,4.7,1
5747,111,1,14.99,4.8,1
5748,116,1,28.58,4.6,1
5749,109,1,46.17,4.9,3
5750,106,1,29.23,4.8,1
5751,156,1,20.85,4.8,1
5752,34,1,15.36,4.7,1
5753,106,1,11.56,4.8,1
5754,61,1,35.69,4.5,3
5755,116,1,15.36,4.8,1
5756,82,1,12.59,4.7,1
5757,16,1,1.0,4.7,1
5758,85,1,13.5,4.8,1
5759,84,1,9.0,4.7,1
5760,118,1,20.74,4.8,1
5761,5,1,25.21,4.6,1
5762,158,1,15.9,4.8,1
5763,107,1,12.73,4.6,1
5764,106,1,8.26,4.9,1
5765,0,1,3.13,4.7,1
5766,85,1,10.5,4.8,1
5767,156,1,7.33,4.7,1
5768,14,1,28.2,4.6,3
5769,22,1,17.96,4.7,1
5770,85,1,29.25,4.5,3
5771,183,1,8.39,4.5,1
5772,109,1,6.97,4.8,1
5773,116,1,4.08,4.6,1
5774,84,1,26.0,4.8,1
5775,158,1,4.62,4.7,1
5776,42,1,13.98,4.7,1
5777,85,1,6.75,4.8,1
5778,106,1,11.19,4.6,1
5779,106,1,13.38,4.7,1
5780,41,1,8.84,4.5,1
5781,79,1,17.99,4.8,1
5782,160,1,15.97,4.7,1
5783,16,1,7.35,4.7,1
5784,61,1,16.79,4.8,1
5785,156,1,14.67,4.8,1
5786,16,1,7.2,4.7,1
5787,84,1,10.0,4.8,1
5788,16,1,18.0,4.8,1
5789,151,1,10.26,4.8,1
5790,14,1,14.0,4.8,1
5791,26,1,39.99,4.8,3
5792,160,1,15.97,4.6,1
5793,106,1,7.66,4.7,1
5794,155,1,23.99,4.8,1
10393,191,0,13.99,4.0,2
10394,191,0,14.99,4.5,2
10395,191,0,15.99,4.5,2
10396,110,0,13.99,4.6,2
10397,110,0,13.99,4.5,2
10398,191,0,15.99,4.5,2
10399,191,0,11.49,4.0,2
10400,191,0,11.99,4.5,2
10401,19,0,11.99,4.5,2
10402,19,0,21.99,4.5,2
10403,110,0,26.99,4.5,2
10404,191,0,7.99,4.5,2
10405,113,0,12.99,4.5,2
10406,113,0,14.99,4.5,2
10407,191,0,15.99,4.0,2
10408,110,0,13.99,4.5,2
10409,19,0,11.99,4.5,2
10410,19,0,19.99,4.6,2
10411,185,0,15.99,4.5,2
10412,20,0,9.99,4.5,2
10413,134,0,13.49,4.5,2
10414,185,0,13.99,4.5,2
10415,185,0,15.99,4.5,2
10416,112,0,13.99,4.5,2
10417,51,0,7.99,4.5,2
10418,134,0,18.99,4.5,2
10419,134,0,18.99,4.5,2
10420,83,0,18.99,4.5,2
10421,130,0,15.99,4.5,2
10422,136,0,8.99,4.5,2
10423,134,0,11.99,4.5,2
10424,2,0,16.99,4.5,2
10425,112,0,29.99,4.5,2
10426,191,0,11.49,4.5,2
10427,185,0,15.99,4.5,2
10428,130,0,14.99,4.5,2
10429,136,0,13.49,4.5,2
10430,19,0,11.49,4.5,2
10431,134,0,11.99,4.5,2
10432,19,0,14.99,4.5,2
10433,191,0,13.99,4.5,2
10434,136,0,13.49,4.5,2
10435,134,0,11.99,4.0,2
10436,113,0,21.99,4.0,2
10437,173,0,15.99,4.5,2
10438,149,0,29.99,4.0,2
10439,135,0,17.99,4.5,2
10440,191,0,29.99,4.5,2
10441,3,0,12.99,4.5,2
10442,191,0,11.99,4.0,2
10443,191,0,19.99,4.5,2
10444,130,0,15.99,4.0,2
10445,191,0,7.99,4.5,2
10446,191,0,5.49,4.5,2
10447,116,0,12.99,4.5,2
10448,191,0,11.99,5.0,2
10449,191,0,13.99,5.0,2
10450,112,0,38.99,5.0,2
10451,191,0,19.99,5.0,2
10452,19,0,11.99,4.5,2
10453,19,0,14.99,4.5,2
10454,134,0,38.99,4.5,2
10455,19,0,19.99,4.5,2
10456,19,0,14.99,4.5,2
10457,191,0,13.99,4.0,2
10458,191,0,14.99,4.5,2
10459,191,0,15.99,4.5,2
10460,110,0,13.99,4.6,2
10461,110,0,13.99,4.5,2
10462,191,0,15.99,4.5,2
10463,191,0,11.49,4.0,2
10464,191,0,11.99,4.5,2
10465,19,0,11.99,4.5,2
10466,19,0,21.99,4.5,2
10467,110,0,26.99,4.5,2
10468,191,0,7.99,4.5,2
10469,113,0,12.99,4.5,2
10470,113,0,14.99,4.5,2
10471,191,0,15.99,4.0,2
10472,110,0,13.99,4.5,2
10473,19,0,11.99,4.5,2
10474,19,0,19.99,4.6,2
10475,185,0,15.99,4.5,2
10476,20,0,9.99,4.5,2
10477,134,0,13.49,4.5,2
10478,185,0,13.99,4.5,2
10479,185,0,15.99,4.5,2
10480,112,0,13.99,4.5,2
10481,51,0,7.99,4.5,2
10482,134,0,18.99,4.5,2
10483,134,0,18.99,4.5,2
10484,83,0,18.99,4.5,2
10485,130,0,15.99,4.5,2
10486,136,0,8.99,4.5,2
10487,134,0,11.99,4.5,2
10488,2,0,16.99,4.5,2
10489,112,0,29.99,4.5,2
10490,191,0,11.49,4.5,2
10491,185,0,15.99,4.5,2
10492,130,0,14.99,4.5,2
10493,136,0,13.49,4.5,2
10494,19,0,11.49,4.5,2
10495,134,0,11.99,4.5,2
10496,19,0,14.99,4.5,2
10497,191,0,13.99,4.5,2
10498,136,0,13.49,4.5,2
10499,134,0,11.99,4.0,2
10500,113,0,21.99,4.0,2
10501,173,0,15.99,4.5,2
10502,149,0,29.99,4.0,2
10503,135,0,17.99,4.5,2
10504,191,0,29.99,4.5,2
10505,3,0,12.99,4.5,2
10506,191,0,11.99,4.0,2
10507,191,0,19.99,4.5,2
10508,130,0,15.99,4.0,2
10509,191,0,7.99,4.5,2
10510,191,0,5.49,4.5,2
10511,116,0,12.99,4.5,2
10512,191,0,11.99,5.0,2
10513,191,0,13.99,5.0,2
10514,112,0,38.99,5.0,2
10515,191,0,19.99,5.0,2
10516,19,0,11.99,4.5,2
10517,19,0,14.99,4.5,2
10518,134,0,38.99,4.5,2
10519,19,0,19.99,4.5,2
10520,19,0,14.99,4.5,2
10521,100,0,11.99,4.5,2
10522,61,0,24.99,4.5,2
10523,191,0,11.99,4.5,2
10524,110,0,13.99,4.6,2
10525,191,0,14.99,4.5,2
10526,191,0,11.49,4.5,2
10527,191,0,13.99,4.5,2
10528,112,0,19.99,4.0,2
10529,112,0,22.99,4.0,2
10530,64,0,15.99,4.0,2
10531,19,0,14.99,4.0,2
10532,19,0,21.99,4.5,2
10533,139,0,29.99,4.0,2
10534,191,0,11.99,4.0,2
10535,7,0,39.99,4.5,2
10536,134,0,11.99,4.0,2
10537,19,0,19.99,4.6,2
10538,116,0,12.99,4.5,2
10539,191,0,11.99,5.0,2
10540,191,0,19.99,5.0,2
10541,19,0,22.99,4.5,2
10542,19,0,14.99,4.5,2
10543,191,0,18.99,4.5,2
10544,192,0,13.99,4.5,2
10545,19,0,19.99,4.0,2
10546,192,0,8.99,4.0,2
10547,134,0,13.49,4.0,2
10548,192,0,13.99,3.5,2
10549,3,0,29.99,4.5,2
10550,191,0,24.99,5.0,2
10551,28,0,14.99,4.5,2
10552,19,0,19.99,4.5,2
10553,116,0,19.99,4.5,2
10554,130,0,15.99,3.5,2
10555,59,0,34.99,3.0,2
10556,116,0,29.99,4.5,2
10557,134,0,11.99,5.0,2
10558,58,0,12.99,5.0,2
10559,64,0,15.99,5.0,2
10560,191,0,11.99,5.0,2
10561,185,0,15.99,4.5,2
10562,130,0,21.99,4.5,2
10563,120,0,17.99,4.5,2
10564,130,0,15.99,4.5,2
10565,191,0,12.99,4.5,2
10566,130,0,21.99,4.0,2
10567,110,0,31.99,4.0,2
10568,134,0,41.99,4.5,2
10569,191,0,10.99,4.5,2
10570,134,0,19.99,4.5,2
10571,191,0,15.99,4.5,2
10572,110,0,21.99,3.5,2
10573,124,0,39.99,5.0,2
10574,124,0,29.99,4.5,2
10575,201,0,8.79,4.5,2
10576,47,0,13.49,3.5,2
10577,201,0,13.49,4.5,2
10578,201,0,24.99,4.5,2
10579,53,0,49.99,3.5,2
10580,110,0,10.99,4.5,2
10581,110,0,12.89,4.5,2
10582,83,0,18.99,4.5,2
10583,51,0,7.99,3.5,2
10584,112,0,29.99,4.5,2
10585,63,0,11.99,4.5,2
10586,63,0,13.49,4.5,2
10587,110,0,26.49,4.5,2
10588,51,0,7.99,3.0,2
10589,136,0,8.99,4.5,2
10590,112,0,15.99,4.5,2
10591,112,0,15.99,4.5,2
10592,112,0,15.99,4.0,2
10593,112,0,15.99,4.0,2
10594,134,0,11.49,4.5,2
10595,51,0,7.99,3.5,2
10596,110,0,12.99,4.5,2
10597,110,0,23.99,4.5,2
10598,121,0,26.99,4.5,2
10599,148,0,18.99,4.5,2
10600,116,0,12.99,4.5,2
10601,112,0,15.49,4.5,2
10602,121,0,19.99,4.5,2
10603,121,0,19.99,4.5,2
10604,21,0,16.49,4.5,2
10605,112,0,15.99,4.5,2
10606,110,0,21.99,4.5,2
10607,19,0,12.99,4.5,2
10608,191,0,13.99,4.5,2
10609,112,0,19.99,4.5,2
10610,110,0,13.99,4.5,2
10611,185,0,15.99,4.5,2
10612,154,0,22.99,4.5,2
10613,134,0,26.99,4.5,2
10614,185,0,15.99,4.5,2
10615,154,0,15.99,4.5,2
10616,51,0,7.99,4.5,2
10617,121,0,59.99,4.5,3
10618,77,0,14.99,4.5,2
10619,148,0,14.99,4.5,2
10620,61,0,18.99,5.0,2
10621,116,0,9.99,4.0,2
10622,121,0,54.99,4.5,3
10623,197,0,11.99,3.5,2
10624,134,0,37.99,4.5,2
10625,31,0,23.99,4.5,2
10626,134,0,13.49,4.5,2
10627,19,0,14.99,4.5,2
10628,19,0,12.99,4.5,2
10629,187,0,29.99,4.0,2
10630,191,0,17.49,3.5,2
10631,191,0,15.99,1.5,2
10632,148,0,32.99,4.5,2
10633,113,0,9.49,4.0,2
10634,121,0,68.99,4.0,3
10635,112,0,9.99,4.5,2
10636,185,0,7.99,4.5,2
10637,121,0,41.99,4.5,2
10638,3,0,17.99,4.0,2
10639,3,0,16.99,4.0,2
10640,3,0,16.99,5.0,2
10641,121,0,46.49,4.5,2
10642,116,0,16.99,5.0,2
10643,201,0,17.99,4.0,2
10644,121,0,53.99,4.5,3
10645,121,0,46.49,4.5,2
10646,121,0,21.99,4.5,2
10647,116,0,21.33,4.0,2
10648,154,0,18.99,5.0,2
10649,116,0,16.49,3.5,2
10650,121,0,51.99,4.5,3
10651,148,0,29.99,4.0,2
10652,51,0,16.99,4.5,2
10653,116,0,11.99,4.5,2
10654,121,0,53.99,4.5,3
10655,3,0,14.99,4.5,2
10656,77,0,24.99,4.5,2
10657,74,0,9.99,4.5,2
10658,3,0,11.99,4.5,2
10659,74,0,26.99,5.0,2
10660,29,0,18.99,4.5,2
10661,191,0,19.99,5.0,2
10662,58,0,12.99,5.0,2
10663,191,0,24.99,5.0,2
10664,134,0,22.99,4.5,2
10665,134,0,22.99,4.5,2
10666,19,0,15.49,4.5,2
10667,75,0,15.49,4.5,2
10668,19,0,14.99,4.5,2
10669,189,0,12.99,4.5,2
10670,191,0,19.99,4.5,2
10671,154,0,26.99,4.0,2
10672,121,0,27.99,4.0,2
10673,61,0,17.99,4.0,2
